iso_code,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
AUT,2022-01-21,60-69,87.3,85.4,72.44
AUT,2022-01-21,70-79,91.66,90.01,79.4
AUT,2022-01-21,80+,97.43,94.54,81.17
AUT,2022-01-28,0-4,0.73,0.32,0
AUT,2022-01-28,10-14,46.66,40.83,6.55
AUT,2022-01-28,15-17,77.39,71.34,24.68
AUT,2022-01-28,18-24,82.44,76.91,46
AUT,2022-01-28,25-49,80.85,76.87,52.92
AUT,2022-01-28,5-9,22.3,17.4,0.04
AUT,2022-01-28,50-59,85.67,83.11,67.09
AUT,2022-01-28,60-69,87.42,85.59,73.54
AUT,2022-01-28,70-79,91.78,90.18,80.1
AUT,2022-01-28,80+,97.82,94.8,81.67
AUT,2022-02-04,0-4,0.82,0.41,0
AUT,2022-02-04,10-14,46.97,41.74,7.47
AUT,2022-02-04,15-17,77.58,71.97,27.77
AUT,2022-02-04,18-24,82.67,77.46,49.78
AUT,2022-02-04,25-49,81,77.23,55.47
AUT,2022-02-04,5-9,22.65,18.46,0.05
AUT,2022-02-04,50-59,85.75,83.34,68.72
AUT,2022-02-04,60-69,87.5,85.78,74.52
AUT,2022-02-04,70-79,91.85,90.35,80.68
AUT,2022-02-04,80+,98.07,95.07,82.06
AUT,2022-02-11,0-4,0.89,0.46,0
AUT,2022-02-11,10-14,47.21,42.42,8.27
AUT,2022-02-11,15-17,77.71,72.45,29.9
AUT,2022-02-11,18-24,82.83,77.88,51.4
AUT,2022-02-11,25-49,81.09,77.5,56.51
AUT,2022-02-11,5-9,22.88,19.22,0.05
AUT,2022-02-11,50-59,85.81,83.51,69.38
AUT,2022-02-11,60-69,87.55,85.93,74.99
AUT,2022-02-11,70-79,91.89,90.49,81.02
AUT,2022-02-11,80+,98.26,95.27,82.34
AUT,2022-02-18,0-4,0.96,0.57,0.01
AUT,2022-02-18,10-14,47.38,42.88,8.82
AUT,2022-02-18,15-17,77.79,72.73,31.28
AUT,2022-02-18,18-24,82.93,78.12,52.13
AUT,2022-02-18,25-49,81.15,77.67,56.96
AUT,2022-02-18,5-9,23.17,19.79,0.06
AUT,2022-02-18,50-59,85.84,83.63,69.7
AUT,2022-02-18,60-69,87.57,86.04,75.25
AUT,2022-02-18,70-79,91.92,90.6,81.25
AUT,2022-02-18,80+,98.3,95.44,82.54
AUT,2022-02-25,0-4,1.01,0.65,0.01
AUT,2022-02-25,10-14,47.52,43.2,9.29
AUT,2022-02-25,15-17,77.86,72.9,32.28
AUT,2022-02-25,18-24,82.99,78.3,52.58
AUT,2022-02-25,25-49,81.18,77.8,57.26
AUT,2022-02-25,5-9,23.39,20.16,0.06
AUT,2022-02-25,50-59,85.86,83.72,69.91
AUT,2022-02-25,60-69,87.59,86.13,75.44
AUT,2022-02-25,70-79,91.94,90.68,81.43
AUT,2022-02-25,80+,98.32,95.56,82.7
AUT,2022-03-04,0-4,1.05,0.72,0.01
AUT,2022-03-04,10-14,47.61,43.4,9.66
AUT,2022-03-04,15-17,77.9,73.03,33.08
AUT,2022-03-04,18-24,83.07,78.42,52.93
AUT,2022-03-04,25-49,81.24,77.89,57.5
AUT,2022-03-04,5-9,23.5,20.42,0.06
AUT,2022-03-04,50-59,85.9,83.78,70.1
AUT,2022-03-04,60-69,87.63,86.2,75.61
AUT,2022-03-04,70-79,91.96,90.74,81.58
AUT,2022-03-04,80+,98.34,95.65,82.84
AUT,2022-03-11,0-4,1.08,0.78,0.01
AUT,2022-03-11,10-14,47.68,43.58,9.95
AUT,2022-03-11,15-17,77.94,73.12,33.64
AUT,2022-03-11,18-24,83.11,78.5,53.19
AUT,2022-03-11,25-49,81.27,77.95,57.7
AUT,2022-03-11,5-9,23.58,20.69,0.07
AUT,2022-03-11,50-59,85.92,83.83,70.25
AUT,2022-03-11,60-69,87.65,86.25,75.76
AUT,2022-03-11,70-79,91.98,90.78,81.72
AUT,2022-03-11,80+,98.36,95.71,82.95
AUT,2022-03-18,0-4,1.12,0.82,0.01
AUT,2022-03-18,10-14,47.73,43.7,10.19
AUT,2022-03-18,15-17,77.98,73.19,34.06
AUT,2022-03-18,18-24,83.14,78.57,53.42
AUT,2022-03-18,25-49,81.29,78,57.87
AUT,2022-03-18,5-9,23.66,20.87,0.07
AUT,2022-03-18,50-59,85.93,83.87,70.39
AUT,2022-03-18,60-69,87.66,86.28,75.89
AUT,2022-03-18,70-79,91.99,90.81,81.85
AUT,2022-03-18,80+,98.37,95.74,83.06
AUT,2022-03-25,0-4,1.15,0.86,0.01
AUT,2022-03-25,10-14,47.79,43.79,10.42
AUT,2022-03-25,15-17,78.03,73.25,34.48
AUT,2022-03-25,18-24,83.18,78.63,53.66
AUT,2022-03-25,25-49,81.31,78.05,58.05
AUT,2022-03-25,5-9,23.71,20.98,0.08
AUT,2022-03-25,50-59,85.94,83.91,70.54
AUT,2022-03-25,60-69,87.68,86.32,76.03
AUT,2022-03-25,70-79,92,90.84,81.99
AUT,2022-03-25,80+,98.38,95.77,83.16
AUT,2022-04-01,0-4,1.17,0.89,0.01
AUT,2022-04-01,10-14,47.84,43.86,10.62
AUT,2022-04-01,15-17,78.07,73.31,34.87
AUT,2022-04-01,18-24,83.21,78.69,53.9
AUT,2022-04-01,25-49,81.33,78.09,58.23
AUT,2022-04-01,5-9,23.75,21.05,0.08
AUT,2022-04-01,50-59,85.95,83.95,70.69
AUT,2022-04-01,60-69,87.68,86.35,76.17
AUT,2022-04-01,70-79,92.01,90.87,82.12
AUT,2022-04-01,80+,98.38,95.8,83.27
AUT,2022-04-08,0-4,1.19,0.93,0.01
AUT,2022-04-08,10-14,47.88,43.92,10.8
AUT,2022-04-08,15-17,78.1,73.36,35.2
AUT,2022-04-08,18-24,83.24,78.73,54.13
AUT,2022-04-08,25-49,81.35,78.12,58.4
AUT,2022-04-08,5-9,23.77,21.1,0.09
AUT,2022-04-08,50-59,85.96,83.98,70.84
AUT,2022-04-08,60-69,87.69,86.37,76.33
AUT,2022-04-08,70-79,92.01,90.89,82.27
AUT,2022-04-08,80+,98.39,95.81,83.39
AUT,2022-04-15,0-4,1.19,0.95,0.01
AUT,2022-04-15,10-14,47.92,43.97,10.99
AUT,2022-04-15,15-17,78.14,73.42,35.56
AUT,2022-04-15,18-24,83.26,78.76,54.33
AUT,2022-04-15,25-49,81.36,78.14,58.54
AUT,2022-04-15,5-9,23.79,21.14,0.09
AUT,2022-04-15,50-59,85.97,83.99,70.97
AUT,2022-04-15,60-69,87.7,86.38,76.45
AUT,2022-04-15,70-79,92.02,90.9,82.39
AUT,2022-04-15,80+,98.39,95.82,83.49
AUT,2022-04-22,0-4,1.21,0.97,0.01
AUT,2022-04-22,10-14,47.95,44.02,11.13
AUT,2022-04-22,15-17,78.17,73.47,35.82
AUT,2022-04-22,18-24,83.28,78.8,54.49
AUT,2022-04-22,25-49,81.38,78.17,58.69
AUT,2022-04-22,5-9,23.82,21.19,0.1
AUT,2022-04-22,50-59,85.98,84.02,71.12
AUT,2022-04-22,60-69,87.7,86.4,76.62
AUT,2022-04-22,70-79,92.02,90.91,82.53
AUT,2022-04-22,80+,98.39,95.84,83.61
AUT,2022-04-29,0-4,1.23,0.99,0.01
AUT,2022-04-29,10-14,47.99,44.08,11.29
AUT,2022-04-29,15-17,78.19,73.53,36.08
AUT,2022-04-29,18-24,83.3,78.84,54.67
AUT,2022-04-29,25-49,81.39,78.21,58.86
AUT,2022-04-29,5-9,23.84,21.22,0.1
AUT,2022-04-29,50-59,85.98,84.05,71.31
AUT,2022-04-29,60-69,87.71,86.42,76.81
AUT,2022-04-29,70-79,92.03,90.93,82.71
AUT,2022-04-29,80+,98.39,95.85,83.75
AUT,2022-05-06,0-4,1.24,1.01,0.02
AUT,2022-05-06,10-14,48.03,44.13,11.41
AUT,2022-05-06,15-17,78.21,73.59,36.3
AUT,2022-05-06,18-24,83.31,78.88,54.84
AUT,2022-05-06,25-49,81.4,78.24,59.03
AUT,2022-05-06,5-9,23.86,21.25,0.11
AUT,2022-05-06,50-59,85.99,84.09,71.5
AUT,2022-05-06,60-69,87.71,86.44,77
AUT,2022-05-06,70-79,92.03,90.94,82.89
AUT,2022-05-06,80+,98.4,95.86,83.89
AUT,2022-05-13,0-4,1.25,1.02,0.02
AUT,2022-05-13,10-14,48.07,44.17,11.53
AUT,2022-05-13,15-17,78.24,73.65,36.53
AUT,2022-05-13,18-24,83.33,78.92,55.02
AUT,2022-05-13,25-49,81.41,78.27,59.2
AUT,2022-05-13,5-9,23.88,21.28,0.12
AUT,2022-05-13,50-59,86,84.12,71.69
AUT,2022-05-13,60-69,87.72,86.46,77.18
AUT,2022-05-13,70-79,92.03,90.95,83.06
AUT,2022-05-13,80+,98.4,95.87,84.04
AUT,2022-05-20,0-4,1.27,1.03,0.02
AUT,2022-05-20,10-14,48.1,44.22,11.65
AUT,2022-05-20,15-17,78.26,73.68,36.74
AUT,2022-05-20,18-24,83.35,78.95,55.18
AUT,2022-05-20,25-49,81.42,78.29,59.37
AUT,2022-05-20,5-9,23.89,21.3,0.13
AUT,2022-05-20,50-59,86,84.14,71.86
AUT,2022-05-20,60-69,87.72,86.48,77.34
AUT,2022-05-20,70-79,92.04,90.96,83.21
AUT,2022-05-20,80+,98.41,95.88,84.2
AUT,2022-05-27,0-4,1.28,1.05,0.02
AUT,2022-05-27,10-14,48.13,44.26,11.75
AUT,2022-05-27,15-17,78.28,73.72,36.91
AUT,2022-05-27,18-24,83.36,78.97,55.31
AUT,2022-05-27,25-49,81.43,78.31,59.48
AUT,2022-05-27,5-9,23.91,21.33,0.14
AUT,2022-05-27,50-59,86,84.15,71.96
AUT,2022-05-27,60-69,87.72,86.49,77.44
AUT,2022-05-27,70-79,92.04,90.97,83.3
AUT,2022-05-27,80+,98.41,95.89,84.3
AUT,2022-06-03,0-4,1.29,1.06,0.02
AUT,2022-06-03,10-14,48.15,44.31,11.88
AUT,2022-06-03,15-17,78.29,73.75,37.09
AUT,2022-06-03,18-24,83.37,79,55.45
AUT,2022-06-03,25-49,81.44,78.32,59.6
AUT,2022-06-03,5-9,23.92,21.36,0.16
AUT,2022-06-03,50-59,86.01,84.16,72.08
AUT,2022-06-03,60-69,87.73,86.5,77.56
AUT,2022-06-03,70-79,92.04,90.98,83.42
AUT,2022-06-03,80+,98.41,95.9,84.42
AUT,2022-06-10,0-4,1.3,1.07,0.02
AUT,2022-06-10,10-14,48.17,44.36,12.01
AUT,2022-06-10,15-17,78.31,73.78,37.27
AUT,2022-06-10,18-24,83.38,79.02,55.57
AUT,2022-06-10,25-49,81.44,78.34,59.7
AUT,2022-06-10,5-9,23.93,21.39,0.18
AUT,2022-06-10,50-59,86.01,84.17,72.18
AUT,2022-06-10,60-69,87.73,86.5,77.65
AUT,2022-06-10,70-79,92.04,90.98,83.51
AUT,2022-06-10,80+,98.42,95.9,84.52
AUT,2022-06-17,0-4,1.31,1.08,0.02
AUT,2022-06-17,10-14,48.19,44.41,12.19
AUT,2022-06-17,15-17,78.32,73.81,37.47
AUT,2022-06-17,18-24,83.39,79.04,55.68
AUT,2022-06-17,25-49,81.45,78.35,59.79
AUT,2022-06-17,5-9,23.95,21.41,0.22
AUT,2022-06-17,50-59,86.02,84.18,72.26
AUT,2022-06-17,60-69,87.73,86.51,77.73
AUT,2022-06-17,70-79,92.04,90.99,83.58
AUT,2022-06-17,80+,98.42,95.91,84.6
AUT,2022-06-24,0-4,1.32,1.09,0.03
AUT,2022-06-24,10-14,48.21,44.47,12.45
AUT,2022-06-24,15-17,78.34,73.85,37.73
AUT,2022-06-24,18-24,83.41,79.06,55.81
AUT,2022-06-24,25-49,81.46,78.36,59.88
AUT,2022-06-24,5-9,23.96,21.45,0.31
AUT,2022-06-24,50-59,86.02,84.19,72.36
AUT,2022-06-24,60-69,87.74,86.51,77.83
AUT,2022-06-24,70-79,92.05,91,83.68
AUT,2022-06-24,80+,98.42,95.92,84.71
AUT,2022-07-01,0-4,1.34,1.1,0.04
AUT,2022-07-01,10-14,48.24,44.53,12.76
AUT,2022-07-01,15-17,78.35,73.87,37.96
AUT,2022-07-01,18-24,83.41,79.09,55.92
AUT,2022-07-01,25-49,81.47,78.38,59.97
AUT,2022-07-01,5-9,23.98,21.48,0.44
AUT,2022-07-01,50-59,86.03,84.2,72.42
AUT,2022-07-01,60-69,87.74,86.52,77.9
AUT,2022-07-01,70-79,92.05,91,83.77
AUT,2022-07-01,80+,98.42,95.93,84.82
AUT,2022-07-08,0-4,1.36,1.11,0.04
AUT,2022-07-08,10-14,48.26,44.59,13.05
AUT,2022-07-08,15-17,78.36,73.9,38.18
AUT,2022-07-08,18-24,83.42,79.11,56.03
AUT,2022-07-08,25-49,81.47,78.39,60.05
AUT,2022-07-08,5-9,23.99,21.52,0.59
AUT,2022-07-08,50-59,86.03,84.21,72.5
AUT,2022-07-08,60-69,87.75,86.53,77.99
AUT,2022-07-08,70-79,92.05,91.01,83.87
AUT,2022-07-08,80+,98.43,95.93,84.94
AUT,2022-07-15,0-4,1.38,1.12,0.05
AUT,2022-07-15,10-14,48.29,44.63,13.36
AUT,2022-07-15,15-17,78.37,73.92,38.4
AUT,2022-07-15,18-24,83.43,79.12,56.13
AUT,2022-07-15,25-49,81.48,78.4,60.13
AUT,2022-07-15,5-9,24.01,21.55,0.74
AUT,2022-07-15,50-59,86.03,84.22,72.57
AUT,2022-07-15,60-69,87.75,86.53,78.07
AUT,2022-07-15,70-79,92.05,91.01,83.96
AUT,2022-07-15,80+,98.43,95.94,85.07
AUT,2022-07-22,0-4,1.4,1.14,0.06
AUT,2022-07-22,10-14,48.3,44.68,13.6
AUT,2022-07-22,15-17,78.38,73.93,38.58
AUT,2022-07-22,18-24,83.44,79.14,56.23
AUT,2022-07-22,25-49,81.49,78.41,60.2
AUT,2022-07-22,5-9,24.02,21.58,0.86
AUT,2022-07-22,50-59,86.04,84.22,72.63
AUT,2022-07-22,60-69,87.76,86.54,78.13
AUT,2022-07-22,70-79,92.06,91.02,84.04
AUT,2022-07-22,80+,98.44,95.95,85.18
AUT,2022-07-29,0-4,1.42,1.16,0.07
AUT,2022-07-29,10-14,48.32,44.71,13.83
AUT,2022-07-29,15-17,78.39,73.95,38.76
AUT,2022-07-29,18-24,83.45,79.15,56.31
AUT,2022-07-29,25-49,81.49,78.42,60.27
AUT,2022-07-29,5-9,24.04,21.6,1.01
AUT,2022-07-29,50-59,86.04,84.23,72.68
AUT,2022-07-29,60-69,87.76,86.54,78.19
AUT,2022-07-29,70-79,92.06,91.02,84.11
AUT,2022-07-29,80+,98.45,95.96,85.28
AUT,2022-08-05,0-4,1.44,1.17,0.08
AUT,2022-08-05,10-14,48.33,44.74,14.01
AUT,2022-08-05,15-17,78.4,73.96,38.88
AUT,2022-08-05,18-24,83.46,79.16,56.38
AUT,2022-08-05,25-49,81.5,78.43,60.32
AUT,2022-08-05,5-9,24.05,21.62,1.13
AUT,2022-08-05,50-59,86.04,84.24,72.73
AUT,2022-08-05,60-69,87.77,86.55,78.24
AUT,2022-08-05,70-79,92.06,91.03,84.16
AUT,2022-08-05,80+,98.45,95.97,85.35
AUT,2022-08-12,0-4,1.46,1.18,0.08
AUT,2022-08-12,10-14,48.34,44.77,14.18
AUT,2022-08-12,15-17,78.41,73.98,39
AUT,2022-08-12,18-24,83.47,79.18,56.44
AUT,2022-08-12,25-49,81.51,78.43,60.37
AUT,2022-08-12,5-9,24.06,21.65,1.27
AUT,2022-08-12,50-59,86.05,84.24,72.77
AUT,2022-08-12,60-69,87.77,86.55,78.28
AUT,2022-08-12,70-79,92.07,91.03,84.21
AUT,2022-08-12,80+,98.45,95.98,85.42
AUT,2022-08-19,0-4,1.48,1.2,0.09
AUT,2022-08-19,10-14,48.36,44.8,14.4
AUT,2022-08-19,15-17,78.42,73.99,39.11
AUT,2022-08-19,18-24,83.48,79.18,56.5
AUT,2022-08-19,25-49,81.51,78.44,60.41
AUT,2022-08-19,5-9,24.08,21.67,1.46
AUT,2022-08-19,50-59,86.05,84.24,72.81
AUT,2022-08-19,60-69,87.77,86.56,78.32
AUT,2022-08-19,70-79,92.07,91.03,84.26
AUT,2022-08-19,80+,98.46,95.98,85.48
AUT,2022-08-26,0-4,1.51,1.22,0.12
AUT,2022-08-26,10-14,48.37,44.83,14.7
AUT,2022-08-26,15-17,78.43,74.01,39.26
AUT,2022-08-26,18-24,83.49,79.2,56.56
AUT,2022-08-26,25-49,81.52,78.45,60.46
AUT,2022-08-26,5-9,24.09,21.71,1.75
AUT,2022-08-26,50-59,86.05,84.25,72.85
AUT,2022-08-26,60-69,87.78,86.56,78.37
AUT,2022-08-26,70-79,92.07,91.04,84.32
AUT,2022-08-26,80+,98.46,95.99,85.55
AUT,2022-09-02,0-4,1.55,1.24,0.15
AUT,2022-09-02,10-14,48.39,44.87,15.17
AUT,2022-09-02,15-17,78.44,74.03,39.43
AUT,2022-09-02,18-24,83.49,79.21,56.62
AUT,2022-09-02,25-49,81.52,78.46,60.51
AUT,2022-09-02,5-9,24.12,21.76,2.26
AUT,2022-09-02,50-59,86.06,84.25,72.9
AUT,2022-09-02,60-69,87.78,86.56,78.42
AUT,2022-09-02,70-79,92.08,91.04,84.37
AUT,2022-09-02,80+,98.46,96,85.62
AUT,2022-09-09,0-4,1.59,1.27,0.17
AUT,2022-09-09,10-14,48.41,44.91,15.61
AUT,2022-09-09,15-17,78.45,74.04,39.6
AUT,2022-09-09,18-24,83.5,79.22,56.69
AUT,2022-09-09,25-49,81.53,78.46,60.56
AUT,2022-09-09,5-9,24.14,21.8,2.71
AUT,2022-09-09,50-59,86.06,84.26,72.95
AUT,2022-09-09,60-69,87.78,86.57,78.47
AUT,2022-09-09,70-79,92.08,91.05,84.43
AUT,2022-09-09,80+,98.47,96,85.7
AUT,2022-09-16,0-4,1.62,1.29,0.19
AUT,2022-09-16,10-14,48.42,44.93,15.8
AUT,2022-09-16,15-17,78.46,74.05,39.71
AUT,2022-09-16,18-24,83.51,79.23,56.75
AUT,2022-09-16,25-49,81.54,78.47,60.61
AUT,2022-09-16,5-9,24.16,21.82,2.93
AUT,2022-09-16,50-59,86.06,84.26,72.99
AUT,2022-09-16,60-69,87.79,86.57,78.52
AUT,2022-09-16,70-79,92.08,91.05,84.48
AUT,2022-09-16,80+,98.47,96.01,85.77
AUT,2022-09-23,0-4,1.64,1.31,0.21
AUT,2022-09-23,10-14,48.43,44.95,15.96
AUT,2022-09-23,15-17,78.46,74.06,39.78
AUT,2022-09-23,18-24,83.52,79.24,56.8
AUT,2022-09-23,25-49,81.55,78.48,60.65
AUT,2022-09-23,5-9,24.17,21.85,3.11
AUT,2022-09-23,50-59,86.07,84.27,73.04
AUT,2022-09-23,60-69,87.79,86.58,78.56
AUT,2022-09-23,70-79,92.09,91.05,84.53
AUT,2022-09-23,80+,98.47,96.01,85.83
AUT,2022-09-30,0-4,1.67,1.35,0.24
AUT,2022-09-30,10-14,48.44,44.98,16.15
AUT,2022-09-30,15-17,78.47,74.08,39.86
AUT,2022-09-30,18-24,83.52,79.25,56.85
AUT,2022-09-30,25-49,81.55,78.49,60.7
AUT,2022-09-30,5-9,24.18,21.88,3.34
AUT,2022-09-30,50-59,86.07,84.27,73.09
AUT,2022-09-30,60-69,87.8,86.58,78.62
AUT,2022-09-30,70-79,92.09,91.06,84.59
AUT,2022-09-30,80+,98.48,96.02,85.9
AUT,2022-10-07,0-4,1.7,1.38,0.27
AUT,2022-10-07,10-14,48.45,45,16.37
AUT,2022-10-07,15-17,78.48,74.09,39.94
AUT,2022-10-07,18-24,83.53,79.26,56.9
AUT,2022-10-07,25-49,81.56,78.49,60.76
AUT,2022-10-07,5-9,24.19,21.91,3.62
AUT,2022-10-07,50-59,86.08,84.28,73.15
AUT,2022-10-07,60-69,87.8,86.59,78.69
AUT,2022-10-07,70-79,92.1,91.07,84.66
AUT,2022-10-07,80+,98.48,96.03,85.99
AUT,2022-10-14,0-4,1.74,1.41,0.3
AUT,2022-10-14,10-14,48.46,45.02,16.63
AUT,2022-10-14,15-17,78.48,74.1,40.03
AUT,2022-10-14,18-24,83.54,79.28,56.96
AUT,2022-10-14,25-49,81.57,78.5,60.82
AUT,2022-10-14,5-9,24.21,21.94,3.92
AUT,2022-10-14,50-59,86.08,84.28,73.22
AUT,2022-10-14,60-69,87.81,86.59,78.76
AUT,2022-10-14,70-79,92.1,91.07,84.74
AUT,2022-10-14,80+,98.49,96.03,86.08
AUT,2022-10-21,0-4,1.77,1.44,0.33
AUT,2022-10-21,10-14,48.47,45.04,16.86
AUT,2022-10-21,15-17,78.49,74.11,40.12
AUT,2022-10-21,18-24,83.56,79.29,57.01
AUT,2022-10-21,25-49,81.58,78.51,60.88
AUT,2022-10-21,5-9,24.22,21.97,4.19
AUT,2022-10-21,50-59,86.09,84.29,73.28
AUT,2022-10-21,60-69,87.81,86.6,78.83
AUT,2022-10-21,70-79,92.11,91.08,84.81
AUT,2022-10-21,80+,98.49,96.04,86.16
AUT,2022-10-28,0-4,1.79,1.45,0.34
AUT,2022-10-28,10-14,48.47,45.07,17.07
AUT,2022-10-28,15-17,78.5,74.12,40.18
AUT,2022-10-28,18-24,83.56,79.3,57.04
AUT,2022-10-28,25-49,81.59,78.52,60.91
AUT,2022-10-28,5-9,24.23,21.99,4.41
AUT,2022-10-28,50-59,86.09,84.29,73.31
AUT,2022-10-28,60-69,87.82,86.6,78.86
AUT,2022-10-28,70-79,92.11,91.08,84.85
AUT,2022-10-28,80+,98.49,96.04,86.21
AUT,2022-11-04,0-4,1.81,1.48,0.36
AUT,2022-11-04,10-14,48.48,45.08,17.21
AUT,2022-11-04,15-17,78.5,74.12,40.23
AUT,2022-11-04,18-24,83.57,79.3,57.07
AUT,2022-11-04,25-49,81.59,78.52,60.95
AUT,2022-11-04,5-9,24.23,22.01,4.57
AUT,2022-11-04,50-59,86.09,84.29,73.35
AUT,2022-11-04,60-69,87.82,86.6,78.9
AUT,2022-11-04,70-79,92.11,91.08,84.88
AUT,2022-11-04,80+,98.5,96.05,86.24
AUT,2022-11-11,0-4,1.84,1.5,0.38
AUT,2022-11-11,10-14,48.49,45.1,17.32
AUT,2022-11-11,15-17,78.51,74.13,40.3
AUT,2022-11-11,18-24,83.58,79.31,57.1
AUT,2022-11-11,25-49,81.6,78.53,60.99
AUT,2022-11-11,5-9,24.24,22.02,4.71
AUT,2022-11-11,50-59,86.1,84.3,73.39
AUT,2022-11-11,60-69,87.83,86.61,78.94
AUT,2022-11-11,70-79,92.11,91.09,84.92
AUT,2022-11-11,80+,98.5,96.05,86.29
AUT,2022-11-18,0-4,1.89,1.53,0.39
AUT,2022-11-18,10-14,48.5,45.11,17.44
AUT,2022-11-18,15-17,78.51,74.14,40.34
AUT,2022-11-18,18-24,83.59,79.32,57.14
AUT,2022-11-18,25-49,81.61,78.53,61.02
AUT,2022-11-18,5-9,24.25,22.04,4.84
AUT,2022-11-18,50-59,86.1,84.3,73.44
AUT,2022-11-18,60-69,87.83,86.61,78.98
AUT,2022-11-18,70-79,92.12,91.09,84.96
AUT,2022-11-18,80+,98.5,96.06,86.32
AUT,2022-11-25,0-4,1.93,1.55,0.41
AUT,2022-11-25,10-14,48.5,45.12,17.53
AUT,2022-11-25,15-17,78.52,74.15,40.38
AUT,2022-11-25,18-24,83.6,79.33,57.17
AUT,2022-11-25,25-49,81.61,78.54,61.05
AUT,2022-11-25,5-9,24.25,22.06,4.94
AUT,2022-11-25,50-59,86.1,84.3,73.47
AUT,2022-11-25,60-69,87.83,86.61,79.01
AUT,2022-11-25,70-79,92.12,91.09,84.99
AUT,2022-11-25,80+,98.5,96.06,86.35
AUT,2022-12-02,0-4,1.96,1.58,0.42
AUT,2022-12-02,10-14,48.51,45.13,17.6
AUT,2022-12-02,15-17,78.52,74.15,40.41
AUT,2022-12-02,18-24,83.61,79.34,57.2
AUT,2022-12-02,25-49,81.62,78.55,61.08
AUT,2022-12-02,5-9,24.26,22.07,5.04
AUT,2022-12-02,50-59,86.11,84.31,73.51
AUT,2022-12-02,60-69,87.84,86.62,79.04
AUT,2022-12-02,70-79,92.12,91.1,85.01
AUT,2022-12-02,80+,98.5,96.06,86.37
AUT,2022-12-09,0-4,1.99,1.6,0.44
AUT,2022-12-09,10-14,48.51,45.13,17.67
AUT,2022-12-09,15-17,78.53,74.16,40.44
AUT,2022-12-09,18-24,83.62,79.34,57.23
AUT,2022-12-09,25-49,81.63,78.55,61.1
AUT,2022-12-09,5-9,24.26,22.08,5.13
AUT,2022-12-09,50-59,86.11,84.31,73.53
AUT,2022-12-09,60-69,87.84,86.62,79.07
AUT,2022-12-09,70-79,92.12,91.1,85.03
AUT,2022-12-09,80+,98.5,96.06,86.39
AUT,2022-12-16,0-4,2.03,1.64,0.46
AUT,2022-12-16,10-14,48.51,45.14,17.73
AUT,2022-12-16,15-17,78.53,74.16,40.46
AUT,2022-12-16,18-24,83.63,79.35,57.25
AUT,2022-12-16,25-49,81.63,78.55,61.12
AUT,2022-12-16,5-9,24.27,22.09,5.21
AUT,2022-12-16,50-59,86.11,84.31,73.55
AUT,2022-12-16,60-69,87.84,86.62,79.09
AUT,2022-12-16,70-79,92.12,91.1,85.05
AUT,2022-12-16,80+,98.5,96.06,86.41
AUT,2022-12-23,0-4,2.05,1.67,0.46
AUT,2022-12-23,10-14,48.51,45.15,17.76
AUT,2022-12-23,15-17,78.53,74.16,40.48
AUT,2022-12-23,18-24,83.63,79.35,57.26
AUT,2022-12-23,25-49,81.64,78.55,61.13
AUT,2022-12-23,5-9,24.27,22.09,5.25
AUT,2022-12-23,50-59,86.11,84.31,73.56
AUT,2022-12-23,60-69,87.84,86.62,79.1
AUT,2022-12-23,70-79,92.12,91.1,85.06
AUT,2022-12-23,80+,98.51,96.06,86.41
AUT,2022-12-30,0-4,2.07,1.69,0.47
AUT,2022-12-30,10-14,48.51,45.15,17.79
AUT,2022-12-30,15-17,78.54,74.17,40.49
AUT,2022-12-30,18-24,83.63,79.36,57.27
AUT,2022-12-30,25-49,81.64,78.56,61.14
AUT,2022-12-30,5-9,24.28,22.1,5.29
AUT,2022-12-30,50-59,86.11,84.31,73.57
AUT,2022-12-30,60-69,87.84,86.62,79.1
AUT,2022-12-30,70-79,92.12,91.1,85.06
AUT,2022-12-30,80+,98.51,96.06,86.41
AUT,2023-01-06,0-4,2.09,1.71,0.48
AUT,2023-01-06,10-14,48.52,45.15,17.84
AUT,2023-01-06,15-17,78.54,74.17,40.5
AUT,2023-01-06,18-24,83.64,79.36,57.29
AUT,2023-01-06,25-49,81.64,78.56,61.14
AUT,2023-01-06,5-9,24.28,22.11,5.35
AUT,2023-01-06,50-59,86.11,84.31,73.57
AUT,2023-01-06,60-69,87.84,86.62,79.11
AUT,2023-01-06,70-79,92.12,91.1,85.07
AUT,2023-01-06,80+,98.51,96.06,86.41
AUT,2023-01-13,0-4,2.12,1.76,0.5
AUT,2023-01-13,10-14,48.52,45.16,17.87
AUT,2023-01-13,15-17,78.54,74.17,40.52
AUT,2023-01-13,18-24,83.64,79.37,57.3
AUT,2023-01-13,25-49,81.65,78.56,61.15
AUT,2023-01-13,5-9,24.28,22.11,5.39
AUT,2023-01-13,50-59,86.11,84.31,73.58
AUT,2023-01-13,60-69,87.85,86.62,79.12
AUT,2023-01-13,70-79,92.12,91.1,85.07
AUT,2023-01-13,80+,98.51,96.06,86.42
AUT,2023-01-20,0-4,2.14,1.78,0.51
AUT,2023-01-20,10-14,48.52,45.16,17.89
AUT,2023-01-20,15-17,78.54,74.17,40.53
AUT,2023-01-20,18-24,83.64,79.37,57.31
AUT,2023-01-20,25-49,81.65,78.56,61.16
AUT,2023-01-20,5-9,24.28,22.11,5.42
